Kampanya İsmi;Gönderim Tarihi;E-Posta Konusu;Gönderim Kriterleri;Hariç Tutulacak Kriterler;Gönderilen;Okunan;Okuma Oranı;Tekil Tıklama;Tekil Tıklama Oranı;Toplam Okuma;Toplam Tıklama;Ulaşmayan;Ulaşmayan Oranı;Geçersiz;Geçersiz Oranı;Diğer;Diğer Oran;Üyelikten Ayrılanlar;Üyelikten Ayrılan Oranı;Şikayet;Şikayet Oranı;Ziyaretçi;Satın Alan;Satın Alan Oranı;Ürün;Ciro
burBUR_5459583;23/03/2025 08:30;<##PersonalSubject##>;;;6614;1685;25,48;5;0,30;1896;5;0;0,00;2;0,03;4927;74,49;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459579;23/03/2025 08:30;<##PersonalSubject##>;;;15174;4165;27,45;26;0,62;4739;39;8;0,05;5;0,03;10996;72,47;0;0,00;0;0,00;;0;0,00;0;
istIST_5459577;23/03/2025 08:30;<##PersonalSubject##>;;;76864;21509;27,98;84;0,39;24810;118;10;0,01;26;0,03;55319;71,97;0;0,00;0;0,00;;0;0,00;0;
antANT_5459585;23/03/2025 08:30;<##PersonalSubject##>;;;6537;1469;22,47;5;0,34;1680;7;0;0,00;0;0,00;5068;77,53;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459571;22/03/2025 08:30;<##PersonalSubject##>;;;6615;1682;25,43;4;0,24;1916;5;1;0,02;3;0,05;4929;74,51;0;0,00;0;0,00;;0;0,00;0;
antANT_5459573;22/03/2025 08:30;<##PersonalSubject##>;;;6542;1452;22,20;6;0,41;1648;8;0;0,00;6;0,09;5084;77,71;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459571;22/03/2025 08:30;<##PersonalSubject##>;;;6615;1690;25,55;5;0,30;1921;7;1;0,02;2;0,03;4922;74,41;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459569;22/03/2025 08:30;<##PersonalSubject##>;;;19246;4232;21,99;3;0,07;4783;5;1;0,01;6;0,03;15007;77,97;0;0,00;0;0,00;;0;0,00;0;
istIST_5459565;22/03/2025 08:30;<##PersonalSubject##>;;;76869;21453;27,91;83;0,39;24931;116;13;0,02;25;0,03;55378;72,04;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459567;22/03/2025 08:30;<##PersonalSubject##>;;;0;0;0,00;0;0,00;0;0;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459567;22/03/2025 08:30;<##PersonalSubject##>;;;15172;4183;27,57;22;0,53;4789;32;12;0,08;5;0,03;10972;72,32;0;0,00;0;0,00;;0;0,00;0;
antANT_5459573;22/03/2025 08:30;<##PersonalSubject##>;;;6542;1452;22,20;5;0,34;1665;9;0;0,00;6;0,09;5084;77,71;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459569;22/03/2025 08:30;<##PersonalSubject##>;;;19246;4231;21,98;3;0,07;4768;3;0;0,00;6;0,03;15009;77,99;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459561;21/03/2025 08:30;<##PersonalSubject##>;;;6616;1689;25,53;5;0,30;1949;12;0;0,00;2;0,03;4925;74,44;0;0,00;0;0,00;;0;0,00;0;
antANT_5459563;21/03/2025 08:30;<##PersonalSubject##>;;;6541;1452;22,20;6;0,41;1654;12;0;0,00;3;0,05;5086;77,76;0;0,00;0;0,00;;0;0,00;0;
istIST_5459555;21/03/2025 08:30;<##PersonalSubject##>;;;76868;20991;27,31;83;0,40;24417;171;4;0,01;14;0,02;55859;72,67;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459559;21/03/2025 08:30;<##PersonalSubject##>;;;19243;4203;21,84;3;0,07;4765;5;1;0,01;3;0,02;15036;78,14;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459557;21/03/2025 08:30;<##PersonalSubject##>;;;15172;4067;26,81;22;0,54;4650;26;0;0,00;2;0,01;11103;73,18;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5459553;20/03/2025 13:00;<##PersonalSubject##>;;;115827;27909;24,10;108;0,39;32498;120;17;0,01;24;0,02;87877;75,87;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459545;20/03/2025 08:30;<##PersonalSubject##>;;;15176;3865;25,47;26;0,67;4464;34;6;0,04;1;0,01;11304;74,49;0;0,00;0;0,00;;0;0,00;0;
istIST_5459543;20/03/2025 08:30;<##PersonalSubject##>;;;76874;19655;25,57;85;0,43;22867;126;7;0,01;21;0,03;57191;74,40;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459547;20/03/2025 08:30;<##PersonalSubject##>;;;19248;3920;20,37;3;0,08;4465;5;0;0,00;5;0,03;15323;79,61;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459549;20/03/2025 08:30;<##PersonalSubject##>;;;6619;1580;23,87;4;0,25;1841;7;0;0,00;3;0,05;5036;76,08;0;0,00;0;0,00;;0;0,00;0;
antANT_5459551;20/03/2025 08:30;<##PersonalSubject##>;;;6545;1389;21,22;6;0,43;1579;9;0;0,00;2;0,03;5154;78,75;0;0,00;0;0,00;;0;0,00;0;
antANT_5459541;19/03/2025 08:30;<##PersonalSubject##>;;;6544;1472;22,49;5;0,34;1683;13;0;0,00;1;0,02;5071;77,49;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459535;19/03/2025 08:30;<##PersonalSubject##>;;;15179;4090;26,95;21;0,51;4688;28;1;0,01;2;0,01;11086;73,04;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459539;19/03/2025 08:30;<##PersonalSubject##>;;;6619;1674;25,29;5;0,30;1935;11;1;0,02;4;0,06;4940;74,63;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459537;19/03/2025 08:30;<##PersonalSubject##>;;;19247;4179;21,71;3;0,07;4745;3;1;0,01;8;0,04;15059;78,24;0;0,00;0;0,00;;0;0,00;0;
istIST_5459533;19/03/2025 08:30;<##PersonalSubject##>;;;76892;20831;27,09;81;0,39;24347;170;6;0,01;24;0,03;56031;72,87;0;0,00;0;0,00;;0;0,00;0;
istIST_5459523;18/03/2025 08:30;<##PersonalSubject##>;;;76890;20870;27,14;75;0,36;24437;137;11;0,01;15;0,02;55994;72,82;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459525;18/03/2025 08:30;<##PersonalSubject##>;;;15183;4010;26,41;30;0,75;4597;43;5;0,03;3;0,02;11165;73,54;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459529;18/03/2025 08:30;<##PersonalSubject##>;;;6620;1614;24,38;5;0,31;1862;10;1;0,02;1;0,02;5004;75,59;0;0,00;0;0,00;;0;0,00;0;
antANT_5459531;18/03/2025 08:30;<##PersonalSubject##>;;;6547;1441;22,01;5;0,35;1637;11;0;0,00;3;0,05;5103;77,94;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459527;18/03/2025 08:30;<##PersonalSubject##>;;;19248;4157;21,60;3;0,07;4688;5;0;0,00;7;0,04;15084;78,37;0;0,00;0;0,00;;0;0,00;0;
istIST_5459513;17/03/2025 08:30;<##PersonalSubject##>;;;76899;21145;27,50;79;0,37;24699;132;6;0,01;17;0,02;55731;72,47;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459517;17/03/2025 08:30;<##PersonalSubject##>;;;19253;4213;21,88;3;0,07;4764;3;1;0,01;5;0,03;15034;78,09;0;0,00;0;0,00;;0;0,00;0;
antANT_5459521;17/03/2025 08:30;<##PersonalSubject##>;;;6551;1475;22,52;5;0,34;1668;13;0;0,00;1;0,02;5075;77,47;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459515;17/03/2025 08:30;<##PersonalSubject##>;;;15183;4097;26,98;22;0,54;4713;35;0;0,00;1;0,01;11085;73,01;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459519;17/03/2025 08:30;<##PersonalSubject##>;;;6621;1669;25,21;4;0,24;1919;11;0;0,00;1;0,02;4951;74,78;0;0,00;0;0,00;;0;0,00;0;
istIST_5459503;16/03/2025 08:30;<##PersonalSubject##>;;;76902;21214;27,59;90;0,42;24577;190;3;0,00;14;0,02;55671;72,39;0;0,00;0;0,00;;0;0,00;0;
antANT_5459511;16/03/2025 08:30;<##PersonalSubject##>;;;6553;1449;22,11;5;0,35;1636;11;0;0,00;2;0,03;5102;77,86;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459505;16/03/2025 08:30;<##PersonalSubject##>;;;15186;4037;26,58;21;0,52;4648;35;0;0,00;2;0,01;11147;73,40;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459509;16/03/2025 08:30;<##PersonalSubject##>;;;6622;1655;24,99;5;0,30;1879;10;2;0,03;2;0,03;4963;74,95;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459507;16/03/2025 08:30;<##PersonalSubject##>;;;19257;4166;21,63;5;0,12;4736;12;1;0,01;7;0,04;15083;78,32;0;0,00;0;0,00;;0;0,00;0;
istIST_20250315_YEU_5460093;15/03/2025 14:00;Boğaz'da Eşsiz İftar Deneyimi - Rezervasyonunuzu Hemen Yapın!;;;76905;20707;26,93;469;2,26;23856;687;2;0,00;7;0,01;56189;73,06;0;0,00;0;0,00;;0;0,00;0;
istIST_20250315_YEU_5460085;15/03/2025 12:57;?? Boğaz'da Eşsiz İftar Deneyimi - Rezervasyonunuzu Hemen Yapın!;;;1;1;100,00;0;0,00;3;0;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;;0;0,00;0;
istIST_5459491;15/03/2025 08:30;<##PersonalSubject##>;;;76911;20989;27,29;75;0,36;24278;167;3;0,00;11;0,01;55908;72,69;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459497;15/03/2025 08:30;<##PersonalSubject##>;;;6619;1643;24,82;4;0,24;1881;11;1;0,02;0;0,00;4975;75,16;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459493;15/03/2025 08:30;<##PersonalSubject##>;;;15191;4125;27,15;24;0,58;4784;38;0;0,00;3;0,02;11063;72,83;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459495;15/03/2025 08:30;<##PersonalSubject##>;;;19257;4210;21,86;3;0,07;4793;16;1;0,01;5;0,03;15041;78,11;0;0,00;0;0,00;;0;0,00;0;
antANT_5459499;15/03/2025 08:30;<##PersonalSubject##>;;;6553;1450;22,13;6;0,41;1649;13;0;0,00;0;0,00;5103;77,87;0;0,00;0;0,00;;0;0,00;0;
istIST_20250314_BA_5460083;14/03/2025 15:00;Şehrin En Sevilen İftar Fırsatlarını Kaçırmayın!;;;76906;20840;27,10;457;2,19;24364;608;3;0,00;10;0,01;56053;72,89;0;0,00;0;0,00;;0;0,00;0;
istIST_5459481;14/03/2025 08:30;<##PersonalSubject##>;;;76917;20664;26,87;77;0,37;24128;164;5;0,01;13;0,02;56235;73,11;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459485;14/03/2025 08:30;<##PersonalSubject##>;;;19258;4176;21,68;6;0,14;4771;11;1;0,01;3;0,02;15078;78,29;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459487;14/03/2025 08:30;<##PersonalSubject##>;;;6623;1617;24,41;4;0,25;1864;10;0;0,00;4;0,06;5002;75,52;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459483;14/03/2025 08:30;<##PersonalSubject##>;;;15190;3961;26,08;25;0,63;4576;36;0;0,00;2;0,01;11227;73,91;0;0,00;0;0,00;;0;0,00;0;
antANT_5459489;14/03/2025 08:30;<##PersonalSubject##>;;;6555;1441;21,98;5;0,35;1663;11;0;0,00;1;0,02;5113;78,00;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_20250312_OE_5460077;13/03/2025 13:00;Bayram Tatilini Birlikte Planlayalım ! En Popüler Tur Rotaları Grupanya'da!;;;130700;20443;15,64;249;1,22;23121;351;7;0,01;22;0,02;110228;84,34;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_20250312_OE_5460079;13/03/2025 13:00;Bayram Tatilini Birlikte Planlayalım! En Popüler Tur Rotaları Grupanya'da!;;;150912;19751;13,09;377;1,91;22349;439;4;0,00;50;0,03;131107;86,88;0;0,00;0;0,00;;0;0,00;0;
istIST_5459469;13/03/2025 08:30;<##PersonalSubject##>;;;76912;20518;26,68;102;0,50;23913;239;0;0,00;14;0,02;56380;73,30;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459471;13/03/2025 08:30;<##PersonalSubject##>;;;15192;3885;25,57;29;0,75;4489;42;1;0,01;4;0,03;11302;74,39;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459475;13/03/2025 08:30;<##PersonalSubject##>;;;6620;1577;23,82;2;0,13;1794;5;1;0,02;0;0,00;5042;76,16;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459473;13/03/2025 08:30;<##PersonalSubject##>;;;19260;3995;20,74;3;0,08;4563;5;0;0,00;3;0,02;15262;79,24;0;0,00;0;0,00;;0;0,00;0;
antANT_5459477;13/03/2025 08:30;<##PersonalSubject##>;;;6556;1420;21,66;4;0,28;1636;7;0;0,00;3;0,05;5133;78,29;0;0,00;0;0,00;;0;0,00;0;
istIST_5459459;12/03/2025 08:30;<##PersonalSubject##>;;;76922;20500;26,65;81;0,40;23882;116;8;0,01;16;0,02;56398;73,32;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459465;12/03/2025 08:30;<##PersonalSubject##>;;;6621;1591;24,03;5;0,31;1800;7;1;0,02;2;0,03;5027;75,93;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459463;12/03/2025 08:30;<##PersonalSubject##>;;;19264;4054;21,04;3;0,07;4612;5;2;0,01;6;0,03;15202;78,91;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459461;12/03/2025 08:30;<##PersonalSubject##>;;;15193;3927;25,85;25;0,64;4544;36;1;0,01;2;0,01;11263;74,13;0;0,00;0;0,00;;0;0,00;0;
antANT_5459467;12/03/2025 08:30;<##PersonalSubject##>;;;6559;1396;21,28;5;0,36;1590;9;0;0,00;4;0,06;5159;78,66;0;0,00;0;0,00;;0;0,00;0;
istIST_20250311_BA_5460071;11/03/2025 15:45;Hilton İstanbul Kozyatağı'nda Açık Büfe İftar Menüsü / Dedeman Bostancı Hotel'de Enfes İftar Menüsü;;;88254;15537;17,60;600;3,86;17956;805;10;0,01;23;0,03;72684;82,36;0;0,00;0;0,00;;0;0,00;0;
istIST_20250311_BA_5460065;11/03/2025 15:12;Hilton İstanbul Kozyatağı'nda Açık Büfe İftar Menüsü / Dedeman Bostancı Hotel'de Enfes İftar Menüsü;;;98840;14184;14,35;725;5,11;16270;840;15;0,02;51;0,05;84590;85,58;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459453;11/03/2025 08:30;<##PersonalSubject##>;;;19271;4070;21,12;3;0,07;4656;3;4;0,02;6;0,03;15191;78,83;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459451;11/03/2025 08:30;<##PersonalSubject##>;;;15194;3911;25,74;27;0,69;4489;29;9;0,06;1;0,01;11273;74,19;0;0,00;0;0,00;;0;0,00;0;
istIST_5459449;11/03/2025 08:30;<##PersonalSubject##>;;;76940;20151;26,19;84;0,42;23577;136;8;0,01;12;0,02;56769;73,78;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459455;11/03/2025 08:30;<##PersonalSubject##>;;;6622;1575;23,78;4;0,25;1805;6;1;0,02;0;0,00;5046;76,20;0;0,00;0;0,00;;0;0,00;0;
antANT_5459457;11/03/2025 08:30;<##PersonalSubject##>;;;6560;1377;20,99;5;0,36;1576;7;0;0,00;4;0,06;5179;78,95;0;0,00;0;0,00;;0;0,00;0;
istIST_5459439;10/03/2025 08:30;<##PersonalSubject##>;;;76944;19826;25,77;76;0,38;23250;97;0;0,00;24;0,03;57094;74,20;0;0,00;0;0,00;;0;0,00;0;
antANT_5459447;10/03/2025 08:30;<##PersonalSubject##>;;;6562;1355;20,65;5;0,37;1531;5;0;0,00;5;0,08;5202;79,27;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459441;10/03/2025 08:30;<##PersonalSubject##>;;;15195;3874;25,50;26;0,67;4493;35;1;0,01;2;0,01;11318;74,49;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459445;10/03/2025 08:30;<##PersonalSubject##>;;;6621;1517;22,91;4;0,26;1732;5;0;0,00;1;0,02;5103;77,07;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459443;10/03/2025 08:30;<##PersonalSubject##>;;;19271;3959;20,54;3;0,08;4518;5;0;0,00;2;0,01;15310;79,45;0;0,00;0;0,00;;0;0,00;0;
antANT_5459437;09/03/2025 08:30;<##PersonalSubject##>;;;6563;1306;19,90;5;0,38;1472;7;0;0,00;2;0,03;5255;80,07;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459433;09/03/2025 08:30;<##PersonalSubject##>;;;19274;3889;20,18;3;0,08;4444;5;2;0,01;4;0,02;15379;79,79;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459431;09/03/2025 08:30;<##PersonalSubject##>;;;15196;3680;24,22;29;0,79;4272;39;7;0,05;2;0,01;11507;75,72;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459435;09/03/2025 08:30;<##PersonalSubject##>;;;6624;1501;22,66;4;0,27;1725;5;1;0,02;3;0,05;5119;77,28;0;0,00;0;0,00;;0;0,00;0;
istIST_5459429;09/03/2025 08:30;<##PersonalSubject##>;;;76960;19534;25,38;82;0,42;22795;120;1;0,00;21;0,03;57404;74,59;0;0,00;0;0,00;;0;0,00;0;
antANT_5459425;08/03/2025 13:00;<##PersonalSubject##>;;;6565;1369;20,85;5;0,37;1562;7;0;0,00;2;0,03;5194;79,12;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459419;08/03/2025 13:00;<##PersonalSubject##>;;;15195;3851;25,34;20;0,52;4483;30;7;0,05;4;0,03;11333;74,58;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459421;08/03/2025 13:00;<##PersonalSubject##>;;;19275;4023;20,87;4;0,10;4590;4;2;0,01;6;0,03;15244;79,09;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459423;08/03/2025 13:00;<##PersonalSubject##>;;;6621;1538;23,23;4;0,26;1763;5;0;0,00;1;0,02;5082;76,76;0;0,00;0;0,00;;0;0,00;0;
istIST_5459417;08/03/2025 12:00;<##PersonalSubject##>;;;76959;19799;25,73;78;0,39;23092;90;3;0,00;8;0,01;57149;74,26;0;0,00;0;0,00;;0;0,00;0;
izmIZM_20250308_YEU_5460051;08/03/2025 09:00;8 Mart'a özel! İzmir Güzellik fırsatlarında %20 indirim;;;41834;5726;13,69;70;1,22;6393;93;7;0,02;87;0,21;36014;86,09;0;0,00;0;0,00;;0;0,00;0;
istIST_20250308_YEU_5460059;08/03/2025 09:00;8 Mart'a özel! Güzellik fırsatlarında %20 indirim;;;99103;13738;13,86;286;2,08;15516;324;18;0,02;239;0,24;85108;85,88;0;0,00;0;0,00;;0;0,00;0;
ankANK_20250308_YEU_5460053;08/03/2025 09:00;8 Mart'a özel! Ankara Güzellik fırsatlarında %20 indirim;;;38999;6240;16,00;154;2,47;7068;195;30;0,08;37;0,09;32692;83,83;0;0,00;0;0,00;;0;0,00;0;
antANT_20250308_YEU_5460047;08/03/2025 09:00;8 Mart'a özel! Antalya Güzellik fırsatlarında %20 indirim;;;18059;2125;11,77;63;2,96;2385;77;0;0,00;36;0,20;15898;88,03;0;0,00;0;0,00;;0;0,00;0;
istIST_20250308_YEU_5460055;08/03/2025 09:00;8 Mart'a özel! Güzellik fırsatlarında %20 indirim;;;88352;14327;16,22;328;2,29;16231;460;11;0,01;96;0,11;73918;83,66;0;0,00;0;0,00;;0;0,00;0;
burBUR_20250308_YEU_5460049;08/03/2025 09:00;8 Mart'a özel! Bursa Güzellik fırsatlarında %20 indirim;;;18355;2358;12,85;64;2,71;2619;77;4;0,02;54;0,29;15939;86,84;0;0,00;0;0,00;;0;0,00;0;
ankANK_20250307_YEU_5460041;07/03/2025 15:45;En Beğenilen İftar Fırsatlarını Keşfetmek İçin Hemen Göz Atın!;;;39032;5839;14,96;189;3,24;6661;216;7;0,02;73;0,19;33113;84,84;0;0,00;0;0,00;;0;0,00;0;
istIST_20250307_BA_5460039;07/03/2025 15:30;Haftanın En Beğenilen İftar Fırsatlarını Keşfetmek İçin Hemen Göz Atın!;;;76967;19570;25,43;535;2,73;22832;673;2;0,00;9;0,01;57386;74,56;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459409;07/03/2025 08:30;<##PersonalSubject##>;;;15194;3882;25,55;21;0,54;4509;21;0;0,00;2;0,01;11310;74,44;0;0,00;0;0,00;;0;0,00;0;
istIST_5459407;07/03/2025 08:30;<##PersonalSubject##>;;;76981;19881;25,83;80;0,40;23326;87;7;0,01;12;0,02;57081;74,15;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459411;07/03/2025 08:30;<##PersonalSubject##>;;;19278;3988;20,69;3;0,08;4576;5;4;0,02;1;0,01;15285;79,29;0;0,00;0;0,00;;0;0,00;0;
antANT_5459415;07/03/2025 08:30;<##PersonalSubject##>;;;6566;1361;20,73;5;0,37;1554;7;0;0,00;1;0,02;5204;79,26;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459413;07/03/2025 08:30;<##PersonalSubject##>;;;6620;1503;22,70;3;0,20;1737;5;0;0,00;1;0,02;5116;77,28;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5459405;06/03/2025 13:00;<##PersonalSubject##>;;;116016;28332;24,42;113;0,40;33360;160;17;0,01;23;0,02;87644;75,54;0;0,00;0;0,00;;0;0,00;0;
istIST_5459395;06/03/2025 08:30;<##PersonalSubject##>;;;76994;19363;25,15;85;0,44;22811;129;5;0,01;18;0,02;57608;74,82;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459401;06/03/2025 08:30;<##PersonalSubject##>;;;6622;1488;22,47;4;0,27;1705;4;1;0,02;2;0,03;5131;77,48;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459399;06/03/2025 08:30;<##PersonalSubject##>;;;19283;3803;19,72;3;0,08;4387;3;2;0,01;7;0,04;15471;80,23;0;0,00;0;0,00;;0;0,00;0;
antANT_5459403;06/03/2025 08:30;<##PersonalSubject##>;;;6566;1304;19,86;5;0,38;1479;7;0;0,00;1;0,02;5261;80,12;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459397;06/03/2025 08:30;<##PersonalSubject##>;;;15201;3554;23,38;29;0,82;4162;29;1;0,01;1;0,01;11645;76,61;0;0,00;0;0,00;;0;0,00;0;
istIST_5459385;05/03/2025 08:30;<##PersonalSubject##>;;;77019;19330;25,10;70;0,36;22737;104;4;0,01;38;0,05;57647;74,85;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459389;05/03/2025 08:30;<##PersonalSubject##>;;;19283;3896;20,20;3;0,08;4493;5;3;0,02;6;0,03;15378;79,75;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459387;05/03/2025 08:30;<##PersonalSubject##>;;;15208;3774;24,82;27;0,72;4360;32;1;0,01;4;0,03;11429;75,15;0;0,00;0;0,00;;0;0,00;0;
antANT_5459393;05/03/2025 08:30;<##PersonalSubject##>;;;6568;1342;20,43;5;0,37;1528;5;0;0,00;2;0,03;5224;79,54;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459391;05/03/2025 08:30;<##PersonalSubject##>;;;6621;1490;22,50;4;0,27;1723;5;0;0,00;2;0,03;5129;77,47;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459377;04/03/2025 08:30;<##PersonalSubject##>;;;15208;3845;25,28;32;0,83;4537;43;0;0,00;2;0,01;11361;74,70;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459381;04/03/2025 08:30;<##PersonalSubject##>;;;6621;1486;22,44;5;0,34;1734;7;1;0,02;1;0,02;5133;77,53;0;0,00;0;0,00;;0;0,00;0;
istIST_5459375;04/03/2025 08:30;<##PersonalSubject##>;;;77023;19072;24,76;73;0,38;22624;96;2;0,00;27;0,04;57922;75,20;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459379;04/03/2025 08:30;<##PersonalSubject##>;;;19287;4012;20,80;4;0,10;4613;6;2;0,01;8;0,04;15265;79,15;0;0,00;0;0,00;;0;0,00;0;
antANT_5459383;04/03/2025 08:30;<##PersonalSubject##>;;;6571;1364;20,76;6;0,44;1546;9;0;0,00;2;0,03;5205;79,21;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459371;03/03/2025 08:30;<##PersonalSubject##>;;;6624;1476;22,28;4;0,27;1713;4;1;0,02;4;0,06;5143;77,64;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459367;03/03/2025 08:30;<##PersonalSubject##>;;;15211;3744;24,61;30;0,80;4375;30;1;0,01;1;0,01;11465;75,37;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459369;03/03/2025 08:30;<##PersonalSubject##>;;;19288;3880;20,12;3;0,08;4502;5;0;0,00;10;0,05;15398;79,83;0;0,00;0;0,00;;0;0,00;0;
antANT_5459373;03/03/2025 08:30;<##PersonalSubject##>;;;6570;1331;20,26;5;0,38;1518;7;1;0,02;1;0,02;5237;79,71;0;0,00;0;0,00;;0;0,00;0;
istIST_5459365;03/03/2025 08:30;<##PersonalSubject##>;;;77030;19236;24,97;73;0,38;22650;110;3;0,00;15;0,02;57776;75,00;0;0,00;0;0,00;;0;0,00;0;
antANT_5459363;02/03/2025 08:30;<##PersonalSubject##>;;;6570;1364;20,76;5;0,37;1538;7;0;0,00;2;0,03;5204;79,21;0;0,00;0;0,00;;0;0,00;0;
istIST_5459355;02/03/2025 08:30;<##PersonalSubject##>;;;77052;19411;25,19;84;0,43;22667;126;4;0,01;28;0,04;57609;74,77;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459359;02/03/2025 08:30;<##PersonalSubject##>;;;19293;3847;19,94;3;0,08;4416;5;4;0,02;7;0,04;15435;80,00;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459357;02/03/2025 08:30;<##PersonalSubject##>;;;15211;3789;24,91;28;0,74;4418;38;0;0,00;2;0,01;11420;75,08;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459361;02/03/2025 08:30;<##PersonalSubject##>;;;6624;1485;22,42;4;0,27;1715;4;2;0,03;2;0,03;5135;77,52;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5459353;01/03/2025 13:00;<##PersonalSubject##>;;;116088;30900;26,62;111;0,36;35950;120;6;0,01;14;0,01;85168;73,37;0;0,00;0;0,00;;0;0,00;0;
ankANK_5459345;01/03/2025 08:30;<##PersonalSubject##>;;;15215;4235;27,83;26;0,61;4937;36;1;0,01;5;0,03;10974;72,13;0;0,00;0;0,00;;0;0,00;0;
istIST_5459343;01/03/2025 08:30;<##PersonalSubject##>;;;77058;21695;28,15;77;0,35;25192;95;1;0,00;17;0,02;55345;71,82;0;0,00;0;0,00;;0;0,00;0;
antANT_5459351;01/03/2025 08:30;<##PersonalSubject##>;;;6569;1518;23,11;5;0,33;1725;7;0;0,00;1;0,02;5050;76,88;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459349;01/03/2025 08:30;<##PersonalSubject##>;;;6625;1712;25,84;4;0,23;1976;4;1;0,02;2;0,03;4910;74,11;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5459347;01/03/2025 08:30;<##PersonalSubject##>;;;19296;4457;23,10;4;0,09;5046;6;3;0,02;6;0,03;14830;76,86;0;0,00;0;0,00;;0;0,00;0;
burBUR_5459339;28/02/2025 08:30;<##PersonalSubject##>;;;6625;1687;25,46;4;0,24;1938;4;1;0,02;2;0,03;4935;74,49;0;0,00;0;0,00;;0;0,00;0;
