Campaign Name;Date;Email Subject;Target Criteria;Excluded Criteria;Sent;Total Opens;Open Rate;Unique Clicks;Unique Click Rate;Total Open;Total Clicks;Soft Bounce;Soft Bounce Rate;Hard Bounce;Hard Bounce Rate;Other;Other Rate;Unsubscribed;Unsubscribed Rate;Complaint;Complaint Rate;Visitor;Buyer;Buyer Conversion;Item;Revenue
burBUR_5460912;19/07/2025 08:30;<##PersonalSubject##>;;;8844;1721;19,46;5;0,29;2061;8;1325;14,98;7;0,08;5791;65,48;0;0,00;0;0,00;;0;0,00;0;
istIST_5460906;19/07/2025 08:30;<##PersonalSubject##>;;;139369;23695;17,00;152;0,64;28918;236;44485;31,92;71;0,05;71118;51,03;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460902;18/07/2025 08:30;<##PersonalSubject##>;;;8235;1736;21,08;4;0,23;2071;6;837;10,16;8;0,10;5654;68,66;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460900;18/07/2025 08:30;<##PersonalSubject##>;;;35333;4543;12,86;11;0,24;5316;18;11661;33,00;23;0,07;19106;54,07;0;0,00;0;0,00;;0;0,00;0;
istIST_5460896;18/07/2025 08:30;<##PersonalSubject##>;;;139285;23003;16,52;129;0,56;28043;223;44679;32,08;111;0,08;71492;51,33;0;0,00;0;0,00;;0;0,00;0;
antANT_5460904;18/07/2025 08:30;<##PersonalSubject##>;;;8438;1561;18,50;6;0,38;1857;6;721;8,54;8;0,09;6148;72,86;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460898;18/07/2025 08:30;<##PersonalSubject##>;;;20622;4638;22,49;39;0,84;5558;57;1671;8,10;14;0,07;14299;69,34;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5460894;17/07/2025 13:00;<##PersonalSubject##>;;;199866;19187;9,60;5;0,03;22032;6;57328;28,68;101;0,05;123250;61,67;0;0,00;0;0,00;;0;0,00;0;
antANT_5460892;17/07/2025 08:30;<##PersonalSubject##>;;;8318;1473;17,71;7;0,48;1744;12;674;8,10;6;0,07;6165;74,12;0;0,00;0;0,00;;0;0,00;0;
istIST_5460884;17/07/2025 08:30;<##PersonalSubject##>;;;138964;22694;16,33;141;0,62;27419;156;44355;31,92;51;0,04;71864;51,71;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460890;17/07/2025 08:30;<##PersonalSubject##>;;;8250;1650;20,00;4;0,24;1970;6;748;9,07;4;0,05;5848;70,88;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460888;17/07/2025 08:30;<##PersonalSubject##>;;;35179;4535;12,89;14;0,31;5332;14;11604;32,99;27;0,08;19013;54,05;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460886;17/07/2025 08:30;<##PersonalSubject##>;;;20484;4556;22,24;44;0,97;5489;60;1524;7,44;8;0,04;14396;70,28;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460880;16/07/2025 08:30;<##PersonalSubject##>;;;8162;1666;20,41;4;0,24;2046;4;704;8,63;5;0,06;5787;70,90;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460876;16/07/2025 08:30;<##PersonalSubject##>;;;20566;4563;22,19;60;1,31;5525;83;1399;6,80;17;0,08;14587;70,93;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460878;16/07/2025 08:30;<##PersonalSubject##>;;;35179;4571;12,99;18;0,39;5392;25;11654;33,13;22;0,06;18932;53,82;0;0,00;0;0,00;;0;0,00;0;
istIST_5460874;16/07/2025 08:30;<##PersonalSubject##>;;;138939;22805;16,41;169;0,74;27725;264;44281;31,87;67;0,05;71786;51,67;0;0,00;0;0,00;;0;0,00;0;
antANT_5460882;16/07/2025 08:30;<##PersonalSubject##>;;;8265;1525;18,45;5;0,33;1848;9;597;7,22;8;0,10;6135;74,23;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460866;15/07/2025 08:30;<##PersonalSubject##>;;;20532;4606;22,43;49;1,06;5486;69;1501;7,31;12;0,06;14413;70,20;0;0,00;0;0,00;;0;0,00;0;
antANT_5460872;15/07/2025 08:30;<##PersonalSubject##>;;;8325;1486;17,85;1;0,07;1778;2;706;8,48;11;0,13;6122;73,54;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460870;15/07/2025 08:30;<##PersonalSubject##>;;;8253;1717;20,80;1;0,06;2087;1;749;9,08;2;0,02;5785;70,10;0;0,00;0;0,00;;0;0,00;0;
istIST_5460864;15/07/2025 08:30;<##PersonalSubject##>;;;138819;22928;16,52;117;0,51;27666;195;44457;32,03;70;0,05;71364;51,41;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460868;15/07/2025 08:30;<##PersonalSubject##>;;;35071;4562;13,01;11;0,24;5373;16;11617;33,12;23;0,07;18869;53,80;0;0,00;0;0,00;;0;0,00;0;
antANT_5460862;14/07/2025 08:30;<##PersonalSubject##>;;;8078;1499;18,56;2;0,13;1774;4;512;6,34;9;0,11;6058;74,99;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460856;14/07/2025 08:30;<##PersonalSubject##>;;;20370;4450;21,85;46;1,03;5309;60;1280;6,28;15;0,07;14625;71,80;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460860;14/07/2025 08:30;<##PersonalSubject##>;;;8042;1623;20,18;2;0,12;1936;4;594;7,39;2;0,02;5823;72,41;0;0,00;0;0,00;;0;0,00;0;
istIST_5460854;14/07/2025 08:30;<##PersonalSubject##>;;;138272;22190;16,05;144;0,65;26685;232;44128;31,91;63;0,05;71891;51,99;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460858;14/07/2025 08:30;<##PersonalSubject##>;;;35064;4460;12,72;9;0,20;5229;13;11567;32,99;25;0,07;19012;54,22;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460850;13/07/2025 08:30;<##PersonalSubject##>;;;8170;1613;19,74;3;0,19;1891;5;758;9,28;5;0,06;5794;70,92;0;0,00;0;0,00;;0;0,00;0;
istIST_5460844;13/07/2025 08:30;<##PersonalSubject##>;;;138606;22366;16,14;130;0,58;26786;209;44564;32,15;64;0,05;71612;51,67;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460846;13/07/2025 08:30;<##PersonalSubject##>;;;20304;4557;22,44;54;1,18;5410;73;1402;6,91;6;0,03;14339;70,62;0;0,00;0;0,00;;0;0,00;0;
antANT_5460852;13/07/2025 08:30;<##PersonalSubject##>;;;8289;1439;17,36;4;0,28;1686;8;639;7,71;6;0,07;6205;74,86;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460848;13/07/2025 08:30;<##PersonalSubject##>;;;34907;4441;12,72;7;0,16;5162;7;11698;33,51;21;0,06;18747;53,71;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5460842;12/07/2025 13:00;<##PersonalSubject##>;;;198833;32268;16,23;171;0,53;38543;273;57210;28,77;102;0,05;109253;54,95;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460834;12/07/2025 08:30;<##PersonalSubject##>;;;20613;4591;22,27;47;1,02;5547;64;1584;7,68;8;0,04;14430;70,00;0;0,00;0;0,00;;0;0,00;0;
antANT_5460840;12/07/2025 08:30;<##PersonalSubject##>;;;8251;1462;17,72;3;0,21;1719;6;618;7,49;8;0,10;6163;74,69;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460838;12/07/2025 08:30;<##PersonalSubject##>;;;8135;1605;19,73;2;0,12;1944;3;712;8,75;9;0,11;5809;71,41;0;0,00;0;0,00;;0;0,00;0;
istIST_5460832;12/07/2025 08:30;<##PersonalSubject##>;;;138181;22456;16,25;126;0,56;27056;136;44218;32,00;75;0,05;71432;51,69;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460836;12/07/2025 08:30;<##PersonalSubject##>;;;34898;4463;12,79;7;0,16;5245;9;11626;33,31;28;0,08;18781;53,82;0;0,00;0;0,00;;0;0,00;0;
istIST_5460822;11/07/2025 08:30;<##PersonalSubject##>;;;138037;22130;16,03;128;0,58;26436;151;44595;32,31;140;0,10;71172;51,56;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460828;11/07/2025 08:30;<##PersonalSubject##>;;;8720;1620;18,58;3;0,19;1919;3;1277;14,64;10;0,11;5813;66,66;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460826;11/07/2025 08:30;<##PersonalSubject##>;;;34860;4404;12,63;12;0,27;5129;17;11677;33,50;47;0,13;18732;53,73;0;0,00;0;0,00;;0;0,00;0;
antANT_5460830;11/07/2025 08:30;<##PersonalSubject##>;;;8629;1429;16,56;2;0,14;1650;2;1107;12,83;8;0,09;6085;70,52;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460824;11/07/2025 08:30;<##PersonalSubject##>;;;20594;4526;21,98;52;1,15;5366;68;1570;7,62;11;0,05;14487;70,35;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460812;10/07/2025 08:30;<##PersonalSubject##>;;;20687;4428;21,40;47;1,06;5231;64;1682;8,13;10;0,05;14567;70,42;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460804;09/07/2025 08:30;<##PersonalSubject##>;;;34847;4422;12,69;8;0,18;5135;8;11650;33,43;24;0,07;18751;53,81;0;0,00;0;0,00;;0;0,00;0;
istIST_5460800;09/07/2025 08:30;<##PersonalSubject##>;;;137196;22220;16,20;135;0,61;26590;223;44302;32,29;58;0,04;70616;51,47;0;0,00;0;0,00;;0;0,00;0;
antANT_5460808;09/07/2025 08:30;<##PersonalSubject##>;;;8625;1499;17,38;2;0,13;1739;4;1117;12,95;11;0,13;5998;69,54;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460806;09/07/2025 08:30;<##PersonalSubject##>;;;8111;1648;20,32;6;0,36;1951;8;742;9,15;7;0,09;5714;70,45;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460802;09/07/2025 08:30;<##PersonalSubject##>;;;20413;4474;21,92;50;1,12;5293;68;1665;8,16;12;0,06;14262;69,87;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460792;08/07/2025 08:30;<##PersonalSubject##>;;;20378;4498;22,07;49;1,09;5369;66;1500;7,36;6;0,03;14374;70,54;0;0,00;0;0,00;;0;0,00;0;
istIST_5460790;08/07/2025 08:30;<##PersonalSubject##>;;;136734;22493;16,45;98;0,44;27328;171;44461;32,52;64;0,05;69716;50,99;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460796;08/07/2025 08:30;<##PersonalSubject##>;;;8128;1621;19,94;3;0,19;1930;3;854;10,51;0;0,00;5653;69,55;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460782;07/07/2025 08:30;<##PersonalSubject##>;;;20417;4585;22,46;44;0,96;5412;64;1572;7,70;8;0,04;14252;69,80;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460786;07/07/2025 08:30;<##PersonalSubject##>;;;7901;1635;20,69;2;0,12;1991;2;674;8,53;13;0,16;5579;70,61;0;0,00;0;0,00;;0;0,00;0;
antANT_5460788;07/07/2025 08:30;<##PersonalSubject##>;;;7956;1487;18,69;5;0,34;1748;10;571;7,18;8;0,10;5890;74,03;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460784;07/07/2025 08:30;<##PersonalSubject##>;;;34302;4386;12,79;11;0,25;5105;11;11624;33,89;28;0,08;18264;53,24;0;0,00;0;0,00;;0;0,00;0;
istIST_5460780;07/07/2025 08:30;<##PersonalSubject##>;;;135732;22232;16,38;114;0,51;26675;194;44141;32,52;87;0,06;69272;51,04;0;0,00;0;0,00;;0;0,00;0;
istIST_5460770;06/07/2025 08:30;<##PersonalSubject##>;;;135087;22033;16,31;107;0,49;26355;183;44296;32,79;81;0,06;68677;50,84;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460776;06/07/2025 08:30;<##PersonalSubject##>;;;8047;1617;20,09;5;0,31;1897;5;773;9,61;9;0,11;5648;70,19;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460774;06/07/2025 08:30;<##PersonalSubject##>;;;34548;4431;12,83;9;0,20;5160;13;11704;33,88;35;0,10;18378;53,20;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460772;06/07/2025 08:30;<##PersonalSubject##>;;;20092;4674;23,26;35;0,75;5493;54;1294;6,44;9;0,04;14115;70,25;0;0,00;0;0,00;;0;0,00;0;
antANT_5460778;06/07/2025 08:30;<##PersonalSubject##>;;;7996;1503;18,80;4;0,27;1762;4;637;7,97;2;0,03;5854;73,21;0;0,00;0;0,00;;0;0,00;0;
istIST_20250705_YEU_5461418;05/07/2025 20:15;Haftanın Fırsatları - 100 TL'lik ekstra indirim;;;134278;21788;16,23;355;1,63;26074;492;44295;32,99;70;0,05;68125;50,73;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460762;05/07/2025 08:30;<##PersonalSubject##>;;;34438;4390;12,75;11;0,25;5130;11;11626;33,76;28;0,08;18394;53,41;0;0,00;0;0,00;;0;0,00;0;
istIST_5460758;05/07/2025 08:30;<##PersonalSubject##>;;;134338;21853;16,27;105;0,48;26175;178;44292;32,97;122;0,09;68071;50,67;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460764;05/07/2025 08:30;<##PersonalSubject##>;;;8092;1660;20,51;3;0,18;1951;4;837;10,34;6;0,07;5589;69,07;0;0,00;0;0,00;;0;0,00;0;
antANT_5460766;05/07/2025 08:30;<##PersonalSubject##>;;;8152;1483;18,19;1;0,07;1760;1;746;9,15;3;0,04;5920;72,62;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460760;05/07/2025 08:30;<##PersonalSubject##>;;;21172;4558;21,53;45;0,99;5395;63;2546;12,03;10;0,05;14058;66,40;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460754;04/07/2025 08:30;<##PersonalSubject##>;;;7775;1506;19,37;3;0,20;1754;5;676;8,69;1;0,01;5592;71,92;0;0,00;0;0,00;;0;0,00;0;
antANT_5460756;04/07/2025 08:30;<##PersonalSubject##>;;;7585;1337;17,63;3;0,22;1559;5;575;7,58;5;0,07;5668;74,73;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460752;04/07/2025 08:30;<##PersonalSubject##>;;;33922;4187;12,34;15;0,36;4860;25;11677;34,42;25;0,07;18033;53,16;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460750;04/07/2025 08:30;<##PersonalSubject##>;;;19823;4305;21,72;48;1,11;5050;67;1474;7,44;14;0,07;14030;70,78;0;0,00;0;0,00;;0;0,00;0;
istIST_5460748;04/07/2025 08:30;<##PersonalSubject##>;;;0;0;0,00;0;0,00;0;0;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;;0;0,00;0;
antANT_5460756;04/07/2025 08:30;<##PersonalSubject##>;;;0;0;0,00;0;0,00;0;0;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;;0;0,00;0;
istIST_5460748;04/07/2025 08:30;<##PersonalSubject##>;;;0;0;0,00;0;0,00;0;0;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460740;03/07/2025 08:30;<##PersonalSubject##>;;;35371;3340;9,44;8;0,24;3823;10;11664;32,98;29;0,08;20338;57,50;0;0,00;0;0,00;;0;0,00;0;
istIST_5460736;03/07/2025 08:30;<##PersonalSubject##>;;;0;0;0,00;0;0,00;0;0;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460742;03/07/2025 08:30;<##PersonalSubject##>;;;7663;1180;15,40;2;0,17;1362;2;562;7,33;5;0,07;5916;77,20;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460738;03/07/2025 08:30;<##PersonalSubject##>;;;19526;3575;18,31;45;1,26;4122;53;964;4,94;10;0,05;14977;76,70;0;0,00;0;0,00;;0;0,00;0;
antANT_5460744;03/07/2025 08:30;<##PersonalSubject##>;;;7933;1062;13,39;2;0,19;1253;2;569;7,17;5;0,06;6297;79,38;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460732;02/07/2025 08:30;<##PersonalSubject##>;;;9221;1205;13,07;6;0,50;1414;6;1319;14,30;1262;13,69;5435;58,94;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460730;02/07/2025 08:30;<##PersonalSubject##>;;;36903;3191;8,65;14;0,44;3641;21;11794;31,96;4165;11,29;17753;48,11;0;0,00;0;0,00;;0;0,00;0;
istIST_5460726;02/07/2025 08:30;<##PersonalSubject##>;;;144641;14542;10,05;140;0,96;17115;246;44682;30,89;22076;15,26;63341;43,79;0;0,00;0;0,00;;0;0,00;0;
antANT_5460734;02/07/2025 08:30;<##PersonalSubject##>;;;9259;931;10,06;3;0,32;1057;3;1107;11,96;1824;19,70;5397;58,29;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460728;02/07/2025 08:30;<##PersonalSubject##>;;;22924;3470;15,14;49;1,41;3951;64;3205;13,98;2007;8,76;14242;62,13;0;0,00;0;0,00;;0;0,00;0;
istIST_5460716;01/07/2025 08:30;<##PersonalSubject##>;;;144650;21606;14,94;154;0,71;25999;169;44334;30,65;91;0,06;78619;54,35;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460720;01/07/2025 08:30;<##PersonalSubject##>;;;36747;4241;11,54;10;0,24;4932;11;11627;31,64;39;0,11;20840;56,71;0;0,00;0;0,00;;0;0,00;0;
antANT_5460724;01/07/2025 08:30;<##PersonalSubject##>;;;8749;1425;16,29;3;0,21;1674;5;537;6,14;16;0,18;6771;77,39;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460718;01/07/2025 08:30;<##PersonalSubject##>;;;22411;4327;19,31;51;1,18;5121;63;2693;12,02;22;0,10;15369;68,58;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460722;01/07/2025 08:30;<##PersonalSubject##>;;;8465;1571;18,56;3;0,19;1868;3;611;7,22;22;0,26;6261;73,96;0;0,00;0;0,00;;0;0,00;0;
istIST_5460706;30/06/2025 08:30;<##PersonalSubject##>;;;145726;8665;5,95;49;0,57;10390;78;98384;67,51;762;0,52;37915;26,02;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460712;30/06/2025 08:30;<##PersonalSubject##>;;;9129;609;6,67;2;0,33;714;2;5597;61,31;49;0,54;2874;31,48;0;0,00;0;0,00;;0;0,00;0;
antANT_5460714;30/06/2025 08:30;<##PersonalSubject##>;;;9332;494;5,29;1;0,20;569;1;5925;63,49;61;0,65;2852;30,56;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460710;30/06/2025 08:30;<##PersonalSubject##>;;;36855;1431;3,88;2;0,14;1648;4;27097;73,52;100;0,27;8227;22,32;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460708;30/06/2025 08:30;<##PersonalSubject##>;;;22174;1936;8,73;23;1,19;2279;28;12095;54,55;114;0,51;8029;36,21;0;0,00;0;0,00;;0;0,00;0;
antANT_5460692;28/06/2025 08:30;<##PersonalSubject##>;;;8841;1185;13,40;5;0,42;1369;9;515;5,83;3;0,03;7138;80,74;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460688;28/06/2025 08:30;<##PersonalSubject##>;;;36596;3597;9,83;10;0,28;4139;17;11529;31,50;18;0,05;21452;58,62;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460686;28/06/2025 08:30;<##PersonalSubject##>;;;20821;3574;17,17;59;1,65;4212;82;1160;5,57;9;0,04;16078;77,22;0;0,00;0;0,00;;0;0,00;0;
istIST_5460684;28/06/2025 08:30;<##PersonalSubject##>;;;144682;17855;12,34;143;0,80;21225;248;43951;30,38;69;0,05;82807;57,23;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460690;28/06/2025 08:30;<##PersonalSubject##>;;;8602;1393;16,19;4;0,29;1635;4;531;6,17;3;0,03;6675;77,60;0;0,00;0;0,00;;0;0,00;0;
antANT_5460682;27/06/2025 08:30;<##PersonalSubject##>;;;9035;1403;15,53;5;0,36;1664;9;699;7,74;18;0,20;6915;76,54;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460680;27/06/2025 08:30;<##PersonalSubject##>;;;8950;1618;18,08;4;0,25;1933;5;879;9,82;5;0,06;6448;72,04;0;0,00;0;0,00;;0;0,00;0;
istIST_5460674;27/06/2025 08:30;<##PersonalSubject##>;;;144844;21353;14,74;137;0,64;25843;233;44133;30,47;72;0,05;79286;54,74;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460678;27/06/2025 08:30;<##PersonalSubject##>;;;36639;4120;11,24;8;0,19;4823;11;11581;31,61;23;0,06;20915;57,08;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460676;27/06/2025 08:30;<##PersonalSubject##>;;;21339;4163;19,51;68;1,63;4960;68;1677;7,86;15;0,07;15484;72,56;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5460672;26/06/2025 13:00;<##PersonalSubject##>;;;208511;31610;15,16;212;0,67;37699;339;57440;27,55;89;0,04;119372;57,25;0;0,00;0;0,00;;0;0,00;0;
istIST_5460662;26/06/2025 08:30;<##PersonalSubject##>;;;144840;21961;15,16;140;0,64;26415;229;44212;30,52;57;0,04;78610;54,27;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460664;26/06/2025 08:30;<##PersonalSubject##>;;;21489;4447;20,69;50;1,12;5279;64;1678;7,81;19;0,09;15345;71,41;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460668;26/06/2025 08:30;<##PersonalSubject##>;;;8887;1706;19,20;6;0,35;2120;7;784;8,82;2;0,02;6395;71,96;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460666;26/06/2025 08:30;<##PersonalSubject##>;;;36657;4309;11,75;8;0,19;5042;10;11635;31,74;26;0,07;20687;56,43;0;0,00;0;0,00;;0;0,00;0;
antANT_5460670;26/06/2025 08:30;<##PersonalSubject##>;;;9024;1483;16,43;3;0,20;1766;5;694;7,69;11;0,12;6836;75,75;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460654;25/06/2025 08:30;<##PersonalSubject##>;;;21503;4446;20,68;57;1,28;5264;82;1719;7,99;8;0,04;15330;71,29;0;0,00;0;0,00;;0;0,00;0;
istIST_5460652;25/06/2025 08:30;<##PersonalSubject##>;;;144850;22294;15,39;149;0,67;26789;243;43945;30,34;52;0,04;78559;54,23;0;0,00;0;0,00;;0;0,00;0;
antANT_5460660;25/06/2025 08:30;<##PersonalSubject##>;;;9052;1428;15,78;6;0,42;1674;10;714;7,89;8;0,09;6902;76,25;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460656;25/06/2025 08:30;<##PersonalSubject##>;;;36743;4435;12,07;9;0,20;5179;16;11561;31,46;25;0,07;20722;56,40;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460658;25/06/2025 08:30;<##PersonalSubject##>;;;8846;1619;18,30;5;0,31;1948;7;854;9,65;4;0,05;6369;72,00;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460648;24/06/2025 08:30;<##PersonalSubject##>;;;8849;1638;18,51;3;0,18;1953;4;843;9,53;8;0,09;6360;71,87;0;0,00;0;0,00;;0;0,00;0;
istIST_5460642;24/06/2025 08:30;<##PersonalSubject##>;;;145436;22416;15,41;177;0,79;27150;286;44306;30,46;80;0,06;78634;54,07;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460646;24/06/2025 08:30;<##PersonalSubject##>;;;36669;4343;11,84;11;0,25;5120;20;11502;31,37;30;0,08;20794;56,71;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460644;24/06/2025 08:30;<##PersonalSubject##>;;;21530;4544;21,11;56;1,23;5423;78;1610;7,48;10;0,05;15366;71,37;0;0,00;0;0,00;;0;0,00;0;
antANT_5460650;24/06/2025 08:30;<##PersonalSubject##>;;;9100;1477;16,23;5;0,34;1727;8;730;8,02;15;0,16;6878;75,58;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460634;23/06/2025 08:30;<##PersonalSubject##>;;;21630;4476;20,69;50;1,12;5355;61;1823;8,43;4;0,02;15327;70,86;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460636;23/06/2025 08:30;<##PersonalSubject##>;;;36308;4379;12,06;9;0,21;5142;13;11454;31,55;22;0,06;20453;56,33;0;0,00;0;0,00;;0;0,00;0;
antANT_5460640;23/06/2025 08:30;<##PersonalSubject##>;;;9164;1476;16,11;4;0,27;1724;7;808;8,82;3;0,03;6877;75,04;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460638;23/06/2025 08:30;<##PersonalSubject##>;;;8842;1633;18,47;6;0,37;1945;8;898;10,16;9;0,10;6302;71,27;0;0,00;0;0,00;;0;0,00;0;
istIST_5460632;23/06/2025 08:30;<##PersonalSubject##>;;;145184;22448;15,46;144;0,64;27135;238;44274;30,50;51;0,04;78411;54,01;0;0,00;0;0,00;;0;0,00;0;
antANT_5460630;22/06/2025 08:30;<##PersonalSubject##>;;;9118;1477;16,20;3;0,20;1747;5;768;8,42;6;0,07;6867;75,31;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460628;22/06/2025 08:30;<##PersonalSubject##>;;;8730;1620;18,56;3;0,19;1900;4;860;9,85;5;0,06;6245;71,53;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460624;22/06/2025 08:30;<##PersonalSubject##>;;;21438;4609;21,50;49;1,06;5510;49;1643;7,66;7;0,03;15179;70,80;0;0,00;0;0,00;;0;0,00;0;
istIST_5460622;22/06/2025 08:30;<##PersonalSubject##>;;;144857;22872;15,79;171;0,75;27597;287;43911;30,31;54;0,04;78020;53,86;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460626;22/06/2025 08:30;<##PersonalSubject##>;;;36503;4359;11,94;8;0,18;5113;8;11428;31,31;24;0,07;20692;56,69;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5460620;21/06/2025 13:00;<##PersonalSubject##>;;;217185;33183;15,28;212;0,64;39702;336;65961;30,37;62;0,03;117979;54,32;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460614;21/06/2025 08:30;<##PersonalSubject##>;;;36766;4451;12,11;7;0,16;5205;12;11715;31,86;8;0,02;20592;56,01;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460612;21/06/2025 08:30;<##PersonalSubject##>;;;26117;4659;17,84;53;1,14;5522;74;6274;24,02;0;0,00;15184;58,14;0;0,00;0;0,00;;0;0,00;0;
antANT_5460618;21/06/2025 08:30;<##PersonalSubject##>;;;11402;1435;12,59;6;0,42;1693;10;3117;27,34;4;0,04;6846;60,04;0;0,00;0;0,00;;0;0,00;0;
istIST_5460610;21/06/2025 08:30;<##PersonalSubject##>;;;145628;22868;15,70;147;0,64;27443;243;44663;30,67;48;0,03;78049;53,59;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460616;21/06/2025 08:30;<##PersonalSubject##>;;;11114;1622;14,59;7;0,43;1912;11;3196;28,76;1;0,01;6295;56,64;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460602;20/06/2025 08:30;<##PersonalSubject##>;;;25415;4699;18,49;50;1,06;5610;50;5554;21,85;17;0,07;15145;59,59;0;0,00;0;0,00;;0;0,00;0;
istIST_5460600;20/06/2025 08:30;<##PersonalSubject##>;;;145546;23016;15,81;172;0,75;27737;302;44578;30,63;69;0,05;77883;53,51;0;0,00;0;0,00;;0;0,00;0;
antANT_5460608;20/06/2025 08:30;<##PersonalSubject##>;;;11191;1504;13,44;3;0,20;1767;5;2813;25,14;17;0,15;6857;61,27;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460606;20/06/2025 08:30;<##PersonalSubject##>;;;10866;1696;15,61;3;0,18;2007;4;2864;26,36;5;0,05;6301;57,99;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460604;20/06/2025 08:30;<##PersonalSubject##>;;;36879;4577;12,41;6;0,13;5334;11;11684;31,68;26;0,07;20592;55,84;0;0,00;0;0,00;;0;0,00;0;
